,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,PTS_FHALF,PTS_SHALF,REG_PTS
317,2018-11-07T00:00:00,7,0021800159,1610612740,NOP,New Orleans,5-6,29,29,27,22,0,0,0,0,0,0,0,0,0,0,107,0.447,0.706,0.3670000000000001,32,55,15,58,49,107
318,2018-11-07T00:00:00,8,0021800160,1610612742,DAL,Dallas,3-8,18,27,38,19,0,0,0,0,0,0,0,0,0,0,102,0.397,0.9,0.33299999999999996,14,49,24,45,57,102
319,2018-11-07T00:00:00,8,0021800160,1610612762,UTA,Utah,5-6,30,38,31,18,0,0,0,0,0,0,0,0,0,0,117,0.483,0.6920000000000001,0.35100000000000003,31,35,11,68,49,117
320,2018-11-07T00:00:00,9,0021800161,1610612761,TOR,Toronto,11-1,29,35,30,20,0,0,0,0,0,0,0,0,0,0,114,0.461,0.9129999999999999,0.306,17,53,20,64,50,114
321,2018-11-07T00:00:00,9,0021800161,1610612758,SAC,Sacramento,6-5,26,25,27,27,0,0,0,0,0,0,0,0,0,0,105,0.47700000000000004,0.722,0.348,27,31,15,51,54,105
322,2018-11-07T00:00:00,10,0021800162,1610612750,MIN,Minnesota,4-8,32,35,21,22,0,0,0,0,0,0,0,0,0,0,110,0.451,0.889,0.5,22,40,15,67,43,110
323,2018-11-07T00:00:00,10,0021800162,1610612747,LAL,Los Angeles,5-6,30,35,21,28,0,0,0,0,0,0,0,0,0,0,114,0.484,0.7859999999999999,0.441,32,47,16,65,49,114
324,2018-11-08T00:00:00,1,0021800163,1610612745,HOU,Houston,4-6,19,26,15,20,0,0,0,0,0,0,0,0,0,0,80,0.37799999999999995,0.7,0.262,16,39,16,45,35,80
325,2018-11-08T00:00:00,1,0021800163,1610612760,OKC,Oklahoma City,7-4,29,30,21,18,0,0,0,0,0,0,0,0,0,0,98,0.444,0.708,0.243,18,52,14,59,39,98
326,2018-11-08T00:00:00,2,0021800164,1610612738,BOS,Boston,7-4,13,22,30,35,16,0,0,0,0,0,0,0,0,0,116,0.402,0.774,0.37799999999999995,21,56,16,35,81,100
327,2018-11-08T00:00:00,2,0021800164,1610612756,PHX,Phoenix,2-9,32,23,25,20,9,0,0,0,0,0,0,0,0,0,109,0.441,0.8420000000000001,0.314,25,42,15,55,54,100
328,2018-11-08T00:00:00,3,0021800165,1610612746,LAC,LA,6-5,28,29,24,24,0,0,0,0,0,0,0,0,0,0,105,0.461,0.75,0.348,19,41,7,57,48,105
329,2018-11-08T00:00:00,3,0021800165,1610612757,POR,Portland,9-3,37,24,23,32,0,0,0,0,0,0,0,0,0,0,116,0.41200000000000003,0.929,0.385,18,53,6,61,55,116
330,2018-11-08T00:00:00,4,0021800166,1610612749,MIL,Milwaukee,9-2,32,32,41,29,0,0,0,0,0,0,0,0,0,0,134,0.515,0.778,0.257,33,46,12,64,70,134
331,2018-11-08T00:00:00,4,0021800166,1610612744,GSW,Golden State,10-2,29,22,28,32,0,0,0,0,0,0,0,0,0,0,111,0.483,0.773,0.35700000000000004,31,38,18,51,60,111
332,2018-11-09T00:00:00,1,0021800167,1610612764,WAS,Washington,2-9,25,23,26,34,0,0,0,0,0,0,0,0,0,0,108,0.512,0.684,0.40700000000000003,24,35,18,48,60,108
333,2018-11-09T00:00:00,1,0021800167,1610612753,ORL,Orlando,5-7,32,31,26,28,0,0,0,0,0,0,0,0,0,0,117,0.512,0.8420000000000001,0.419,26,41,15,63,54,117
334,2018-11-09T00:00:00,2,0021800168,1610612766,CHA,Charlotte,6-6,33,17,35,34,13,0,0,0,0,0,0,0,0,0,132,0.391,0.75,0.4,25,49,4,50,82,119
335,2018-11-09T00:00:00,2,0021800168,1610612755,PHI,Philadelphia,8-5,33,32,31,23,14,0,0,0,0,0,0,0,0,0,133,0.479,0.7559999999999999,0.324,33,59,16,65,68,119
336,2018-11-09T00:00:00,3,0021800169,1610612765,DET,Detroit,6-5,40,34,29,21,0,0,0,0,0,0,0,0,0,0,124,0.474,0.632,0.426,30,44,10,74,50,124
337,2018-11-09T00:00:00,3,0021800169,1610612737,ATL,Atlanta,3-9,20,31,26,32,0,0,0,0,0,0,0,0,0,0,109,0.456,0.75,0.25,17,53,16,51,58,109
338,2018-11-09T00:00:00,4,0021800170,1610612754,IND,Indiana,8-5,24,27,33,26,0,0,0,0,0,0,0,0,0,0,110,0.544,0.586,0.35,20,39,18,51,59,110
339,2018-11-09T00:00:00,4,0021800170,1610612748,MIA,Miami,5-6,26,33,21,22,0,0,0,0,0,0,0,0,0,0,102,0.45,0.593,0.519,27,38,23,59,43,102
340,2018-11-09T00:00:00,5,0021800171,1610612751,BKN,Brooklyn,6-6,34,21,27,30,0,0,0,0,0,0,0,0,0,0,112,0.409,0.667,0.364,21,42,8,55,57,112
341,2018-11-09T00:00:00,5,0021800171,1610612743,DEN,Denver,9-3,24,23,29,34,0,0,0,0,0,0,0,0,0,0,110,0.46,0.735,0.278,20,54,12,47,63,110
342,2018-11-09T00:00:00,6,0021800172,1610612738,BOS,Boston,7-5,25,26,29,35,0,0,0,0,0,0,0,0,0,0,115,0.44299999999999995,0.909,0.395,31,28,8,51,64,115
343,2018-11-09T00:00:00,6,0021800172,1610612762,UTA,Utah,6-6,27,31,35,30,0,0,0,0,0,0,0,0,0,0,123,0.5579999999999999,0.8,0.382,29,45,16,58,65,123
344,2018-11-09T00:00:00,7,0021800173,1610612750,MIN,Minnesota,4-9,31,30,20,29,0,0,0,0,0,0,0,0,0,0,110,0.415,0.8059999999999999,0.28,20,52,17,61,49,110
345,2018-11-09T00:00:00,7,0021800173,1610612758,SAC,Sacramento,7-5,29,34,29,29,0,0,0,0,0,0,0,0,0,0,121,0.45299999999999996,0.7929999999999999,0.375,25,49,12,63,58,121
346,2018-11-10T00:00:00,1,0021800174,1610612752,NYK,New York,4-9,25,28,29,30,0,0,0,0,0,0,0,0,0,0,112,0.45799999999999996,0.818,0.273,18,47,14,53,59,112
347,2018-11-10T00:00:00,1,0021800174,1610612761,TOR,Toronto,12-1,25,39,36,28,0,0,0,0,0,0,0,0,0,0,128,0.532,0.75,0.4,24,46,15,64,64,128
348,2018-11-10T00:00:00,2,0021800175,1610612749,MIL,Milwaukee,9-3,24,40,20,35,7,0,0,0,0,0,0,0,0,0,126,0.44799999999999995,0.696,0.348,31,52,17,64,62,119
349,2018-11-10T00:00:00,2,0021800175,1610612746,LAC,LA,7-5,33,29,27,30,9,0,0,0,0,0,0,0,0,0,128,0.465,0.815,0.41200000000000003,26,54,17,62,66,119
350,2018-11-10T00:00:00,3,0021800176,1610612756,PHX,Phoenix,2-10,26,27,29,17,0,0,0,0,0,0,0,0,0,0,99,0.40700000000000003,0.95,0.278,16,37,14,53,46,99
351,2018-11-10T00:00:00,3,0021800176,1610612740,NOP,New Orleans,6-6,33,28,30,28,0,0,0,0,0,0,0,0,0,0,119,0.488,0.828,0.44,28,54,18,61,58,119
352,2018-11-10T00:00:00,4,0021800177,1610612764,WAS,Washington,3-9,25,33,25,33,0,0,0,0,0,0,0,0,0,0,116,0.48200000000000004,0.737,0.364,14,48,15,58,58,116
353,2018-11-10T00:00:00,4,0021800177,1610612748,MIA,Miami,5-7,35,26,24,25,0,0,0,0,0,0,0,0,0,0,110,0.44299999999999995,0.769,0.364,25,38,19,61,49,110
354,2018-11-10T00:00:00,5,0021800178,1610612739,CLE,Cleveland,1-11,23,30,24,21,0,0,0,0,0,0,0,0,0,0,98,0.429,0.667,0.381,15,53,12,53,45,98
355,2018-11-10T00:00:00,5,0021800178,1610612741,CHI,Chicago,4-9,37,16,26,20,0,0,0,0,0,0,0,0,0,0,99,0.47600000000000003,0.667,0.389,20,38,11,53,46,99
356,2018-11-10T00:00:00,6,0021800179,1610612755,PHI,Philadelphia,8-6,26,37,17,22,4,0,0,0,0,0,0,0,0,0,106,0.518,0.625,0.258,27,48,23,63,43,102
357,2018-11-10T00:00:00,6,0021800179,1610612763,MEM,Memphis,7-4,21,29,24,28,10,0,0,0,0,0,0,0,0,0,112,0.4370000000000001,0.733,0.3670000000000001,16,45,11,50,62,102
358,2018-11-10T00:00:00,7,0021800180,1610612745,HOU,Houston,4-7,21,29,21,18,0,0,0,0,0,0,0,0,0,0,89,0.33299999999999996,0.69,0.22,11,49,8,50,39,89
359,2018-11-10T00:00:00,7,0021800180,1610612759,SAS,San Antonio,7-4,20,32,20,24,0,0,0,0,0,0,0,0,0,0,96,0.446,0.741,0.5,17,46,15,52,44,96
360,2018-11-10T00:00:00,8,0021800182,1610612751,BKN,Brooklyn,6-7,30,23,21,26,0,0,0,0,0,0,0,0,0,0,100,0.46799999999999997,0.7240000000000001,0.292,20,41,14,53,47,100
361,2018-11-10T00:00:00,8,0021800182,1610612744,GSW,Golden State,11-2,36,29,29,22,0,0,0,0,0,0,0,0,0,0,116,0.5539999999999999,0.81,0.43799999999999994,27,36,10,65,51,116
362,2018-11-10T00:00:00,9,0021800181,1610612760,OKC,Oklahoma City,7-5,22,23,25,26,0,0,0,0,0,0,0,0,0,0,96,0.392,0.611,0.265,17,53,16,45,51,96
363,2018-11-10T00:00:00,9,0021800181,1610612742,DAL,Dallas,4-8,23,34,25,29,0,0,0,0,0,0,0,0,0,0,111,0.5579999999999999,0.647,0.483,31,38,16,57,54,111
364,2018-11-10T00:00:00,10,0021800183,1610612747,LAL,Los Angeles,6-6,26,24,26,25,0,0,0,0,0,0,0,0,0,0,101,0.414,0.41200000000000003,0.316,23,59,14,50,51,101
365,2018-11-10T00:00:00,10,0021800183,1610612758,SAC,Sacramento,7-6,20,24,21,21,0,0,0,0,0,0,0,0,0,0,86,0.348,0.8,0.24,11,50,19,44,42,86
366,2018-11-11T00:00:00,1,0021800184,1610612766,CHA,Charlotte,7-6,24,27,32,30,0,0,0,0,0,0,0,0,0,0,113,0.506,0.889,0.39299999999999996,24,46,12,51,62,113
367,2018-11-11T00:00:00,1,0021800184,1610612765,DET,Detroit,6-6,27,22,26,28,0,0,0,0,0,0,0,0,0,0,103,0.365,0.789,0.273,21,51,10,49,54,103
368,2018-11-11T00:00:00,2,0021800185,1610612754,IND,Indiana,8-6,31,23,27,22,0,0,0,0,0,0,0,0,0,0,103,0.462,0.769,0.379,24,35,13,54,49,103
369,2018-11-11T00:00:00,2,0021800185,1610612745,HOU,Houston,5-7,32,44,26,13,0,0,0,0,0,0,0,0,0,0,115,0.486,0.7190000000000001,0.426,18,38,15,76,39,115
370,2018-11-11T00:00:00,3,0021800186,1610612753,ORL,Orlando,6-7,30,35,22,28,0,0,0,0,0,0,0,0,0,0,115,0.449,0.909,0.405,31,52,11,65,50,115
371,2018-11-11T00:00:00,3,0021800186,1610612752,NYK,New York,4-10,10,30,20,29,0,0,0,0,0,0,0,0,0,0,89,0.35200000000000004,0.733,0.179,13,54,19,40,49,89
372,2018-11-11T00:00:00,4,0021800187,1610612749,MIL,Milwaukee,10-3,33,30,36,22,0,0,0,0,0,0,0,0,0,0,121,0.5710000000000001,0.615,0.5,27,41,12,63,58,121
373,2018-11-11T00:00:00,4,0021800187,1610612743,DEN,Denver,9-4,35,24,29,26,0,0,0,0,0,0,0,0,0,0,114,0.461,0.7,0.474,27,39,10,59,55,114
374,2018-11-11T00:00:00,5,0021800188,1610612738,BOS,Boston,7-6,21,16,33,24,0,0,0,0,0,0,0,0,0,0,94,0.387,0.8,0.33299999999999996,19,42,12,37,57,94
375,2018-11-11T00:00:00,5,0021800188,1610612757,POR,Portland,10-3,26,28,29,17,0,0,0,0,0,0,0,0,0,0,100,0.45299999999999996,0.8,0.389,22,55,21,54,46,100
376,2018-11-11T00:00:00,6,0021800189,1610612737,ATL,Atlanta,3-10,22,31,22,31,0,0,0,0,0,0,0,0,0,0,106,0.4320000000000001,0.846,0.35100000000000003,25,44,17,53,53,106
377,2018-11-11T00:00:00,6,0021800189,1610612747,LAL,Los Angeles,7-6,28,24,32,23,0,0,0,0,0,0,0,0,0,0,107,0.424,0.625,0.368,28,48,22,52,55,107
378,2018-11-12T00:00:00,1,0021800190,1610612753,ORL,Orlando,6-8,30,25,28,26,0,0,0,0,0,0,0,0,0,0,109,0.483,0.727,0.5,28,34,12,55,54,109
379,2018-11-12T00:00:00,1,0021800190,1610612764,WAS,Washington,4-9,30,25,28,34,0,0,0,0,0,0,0,0,0,0,117,0.506,0.727,0.39399999999999996,24,41,10,55,62,117
380,2018-11-12T00:00:00,2,0021800191,1610612755,PHI,Philadelphia,9-6,32,32,32,28,0,0,0,0,0,0,0,0,0,0,124,0.47,0.795,0.41700000000000004,24,42,9,64,60,124
381,2018-11-12T00:00:00,2,0021800191,1610612748,MIA,Miami,5-8,26,36,28,24,0,0,0,0,0,0,0,0,0,0,114,0.48100000000000004,0.818,0.419,19,40,15,62,52,114
382,2018-11-12T00:00:00,3,0021800192,1610612740,NOP,New Orleans,7-6,31,35,28,32,0,0,0,0,0,0,0,0,0,0,126,0.545,0.615,0.37,30,54,13,66,60,126
383,2018-11-12T00:00:00,3,0021800192,1610612761,TOR,Toronto,12-2,29,32,22,27,0,0,0,0,0,0,0,0,0,0,110,0.402,0.8640000000000001,0.289,22,43,10,61,49,110
384,2018-11-12T00:00:00,4,0021800193,1610612742,DAL,Dallas,5-8,25,31,22,25,0,0,0,0,0,0,0,0,0,0,103,0.46799999999999997,0.655,0.303,18,49,19,56,47,103
385,2018-11-12T00:00:00,4,0021800193,1610612741,CHI,Chicago,4-10,20,29,26,23,0,0,0,0,0,0,0,0,0,0,98,0.39299999999999996,0.909,0.242,16,45,17,49,49,98
386,2018-11-12T00:00:00,5,0021800194,1610612762,UTA,Utah,7-6,20,20,34,22,0,0,0,0,0,0,0,0,0,0,96,0.39,0.767,0.281,19,49,15,40,56,96
387,2018-11-12T00:00:00,5,0021800194,1610612763,MEM,Memphis,7-5,16,27,26,19,0,0,0,0,0,0,0,0,0,0,88,0.418,0.7829999999999999,0.16699999999999998,19,42,16,43,45,88
388,2018-11-12T00:00:00,6,0021800195,1610612751,BKN,Brooklyn,6-8,31,22,32,28,0,0,0,0,0,0,0,0,0,0,113,0.396,0.682,0.36,28,42,13,53,60,113
389,2018-11-12T00:00:00,6,0021800195,1610612750,MIN,Minnesota,5-9,30,27,36,27,0,0,0,0,0,0,0,0,0,0,120,0.525,0.8390000000000001,0.435,26,52,23,57,63,120
390,2018-11-12T00:00:00,7,0021800196,1610612756,PHX,Phoenix,2-11,13,27,35,26,0,0,0,0,0,0,0,0,0,0,101,0.48100000000000004,0.8420000000000001,0.26899999999999996,25,37,18,40,61,101
391,2018-11-12T00:00:00,7,0021800196,1610612760,OKC,Oklahoma City,8-5,32,32,22,32,0,0,0,0,0,0,0,0,0,0,118,0.467,0.95,0.48100000000000004,23,42,13,64,54,118
392,2018-11-12T00:00:00,8,0021800197,1610612759,SAS,San Antonio,7-5,24,31,21,23,0,0,0,0,0,0,0,0,0,0,99,0.4370000000000001,0.813,0.32299999999999995,25,43,15,55,44,99
393,2018-11-12T00:00:00,8,0021800197,1610612758,SAC,Sacramento,8-6,25,31,21,27,0,0,0,0,0,0,0,0,0,0,104,0.5,0.583,0.45799999999999996,27,45,12,56,48,104
394,2018-11-12T00:00:00,9,0021800198,1610612744,GSW,Golden State,11-3,30,31,20,25,10,0,0,0,0,0,0,0,0,0,116,0.46799999999999997,0.696,0.387,27,46,17,61,55,106
395,2018-11-12T00:00:00,9,0021800198,1610612746,LAC,LA,8-5,34,30,26,16,15,0,0,0,0,0,0,0,0,0,121,0.473,0.882,0.25,23,49,15,64,57,106
396,2018-11-13T00:00:00,1,0021800199,1610612766,CHA,Charlotte,7-7,23,28,18,20,0,0,0,0,0,0,0,0,0,0,89,0.34700000000000003,0.789,0.195,22,37,9,51,38,89
397,2018-11-13T00:00:00,1,0021800199,1610612739,CLE,Cleveland,2-11,38,29,21,25,0,0,0,0,0,0,0,0,0,0,113,0.529,0.833,0.542,23,60,19,67,46,113
398,2018-11-13T00:00:00,2,0021800200,1610612745,HOU,Houston,6-7,27,27,32,23,0,0,0,0,0,0,0,0,0,0,109,0.5489999999999999,0.6920000000000001,0.35100000000000003,23,32,14,54,55,109
399,2018-11-13T00:00:00,2,0021800200,1610612743,DEN,Denver,9-5,30,25,21,23,0,0,0,0,0,0,0,0,0,0,99,0.5,0.75,0.44,27,31,16,55,44,99
400,2018-11-13T00:00:00,3,0021800201,1610612737,ATL,Atlanta,3-11,23,29,24,27,0,0,0,0,0,0,0,0,0,0,103,0.449,0.733,0.375,25,42,14,52,51,103
401,2018-11-13T00:00:00,3,0021800201,1610612744,GSW,Golden State,12-3,20,29,33,28,0,0,0,0,0,0,0,0,0,0,110,0.429,0.9520000000000001,0.444,28,48,13,49,61,110
402,2018-11-14T00:00:00,1,0021800202,1610612755,PHI,Philadelphia,9-7,30,22,35,19,0,0,0,0,0,0,0,0,0,0,106,0.47700000000000004,0.667,0.483,32,41,14,52,54,106
403,2018-11-14T00:00:00,1,0021800202,1610612753,ORL,Orlando,7-8,27,26,23,35,0,0,0,0,0,0,0,0,0,0,111,0.5,0.8640000000000001,0.429,23,37,10,53,58,111
404,2018-11-14T00:00:00,2,0021800203,1610612739,CLE,Cleveland,2-12,29,23,22,21,0,0,0,0,0,0,0,0,0,0,95,0.455,0.677,0.19,22,42,23,52,43,95
405,2018-11-14T00:00:00,2,0021800203,1610612764,WAS,Washington,5-9,41,32,23,23,0,0,0,0,0,0,0,0,0,0,119,0.478,0.6920000000000001,0.325,30,44,18,73,46,119
406,2018-11-14T00:00:00,3,0021800204,1610612741,CHI,Chicago,4-11,24,11,24,23,0,0,0,0,0,0,0,0,0,0,82,0.39299999999999996,1.0,0.304,16,47,22,35,47,82
407,2018-11-14T00:00:00,3,0021800204,1610612738,BOS,Boston,8-6,19,32,26,34,0,0,0,0,0,0,0,0,0,0,111,0.467,0.857,0.441,27,51,13,51,60,111
408,2018-11-14T00:00:00,4,0021800205,1610612748,MIA,Miami,6-8,37,24,29,30,0,0,0,0,0,0,0,0,0,0,120,0.541,0.7140000000000001,0.276,23,47,17,61,59,120
409,2018-11-14T00:00:00,4,0021800205,1610612751,BKN,Brooklyn,6-9,21,28,23,35,0,0,0,0,0,0,0,0,0,0,107,0.406,0.708,0.28600000000000003,17,46,15,49,58,107
410,2018-11-14T00:00:00,5,0021800206,1610612765,DET,Detroit,7-6,26,27,24,29,0,0,0,0,0,0,0,0,0,0,106,0.484,0.615,0.303,24,39,17,53,53,106
411,2018-11-14T00:00:00,5,0021800206,1610612761,TOR,Toronto,12-3,31,34,23,16,0,0,0,0,0,0,0,0,0,0,104,0.489,0.588,0.2,23,49,20,65,39,104
412,2018-11-14T00:00:00,6,0021800207,1610612763,MEM,Memphis,8-5,29,19,36,32,0,0,0,0,0,0,0,0,0,0,116,0.506,0.75,0.389,24,34,12,48,68,116
413,2018-11-14T00:00:00,6,0021800207,1610612749,MIL,Milwaukee,10-4,19,26,35,33,0,0,0,0,0,0,0,0,0,0,113,0.506,0.815,0.257,22,44,16,45,68,113
414,2018-11-14T00:00:00,7,0021800208,1610612740,NOP,New Orleans,7-7,28,26,27,19,0,0,0,0,0,0,0,0,0,0,100,0.426,0.611,0.321,25,46,18,54,46,100
415,2018-11-14T00:00:00,7,0021800208,1610612750,MIN,Minnesota,6-9,38,29,18,22,0,0,0,0,0,0,0,0,0,0,107,0.41100000000000003,0.792,0.43799999999999994,29,47,15,67,40,107
416,2018-11-14T00:00:00,8,0021800209,1610612752,NYK,New York,4-11,22,27,31,23,0,0,0,0,0,0,0,0,0,0,103,0.44299999999999995,0.7829999999999999,0.26899999999999996,18,36,18,49,54,103
417,2018-11-14T00:00:00,8,0021800209,1610612760,OKC,Oklahoma City,9-5,37,28,35,28,0,0,0,0,0,0,0,0,0,0,128,0.537,0.833,0.485,32,47,16,65,63,128
418,2018-11-14T00:00:00,9,0021800210,1610612762,UTA,Utah,7-7,24,22,13,9,0,0,0,0,0,0,0,0,0,0,68,0.309,0.632,0.171,16,33,21,46,22,68
419,2018-11-14T00:00:00,9,0021800210,1610612742,DAL,Dallas,6-8,30,28,26,34,0,0,0,0,0,0,0,0,0,0,118,0.584,0.667,0.429,24,51,19,58,60,118
420,2018-11-14T00:00:00,10,0021800211,1610612759,SAS,San Antonio,7-6,19,29,22,26,0,0,0,0,0,0,0,0,0,0,96,0.42200000000000004,0.792,0.304,16,43,18,48,48,96
421,2018-11-14T00:00:00,10,0021800211,1610612756,PHX,Phoenix,3-11,34,18,35,29,0,0,0,0,0,0,0,0,0,0,116,0.56,0.875,0.484,27,38,16,52,64,116
422,2018-11-14T00:00:00,11,0021800212,1610612757,POR,Portland,10-4,33,22,34,28,0,0,0,0,0,0,0,0,0,0,117,0.441,0.9129999999999999,0.424,24,47,14,55,62,117
423,2018-11-14T00:00:00,11,0021800212,1610612747,LAL,Los Angeles,8-6,26,33,38,29,0,0,0,0,0,0,0,0,0,0,126,0.473,0.885,0.469,25,48,13,59,67,126
424,2018-11-15T00:00:00,1,0021800213,1610612744,GSW,Golden State,12-4,19,22,22,23,0,0,0,0,0,0,0,0,0,0,86,0.42100000000000004,0.818,0.222,18,44,16,41,45,86
425,2018-11-15T00:00:00,1,0021800213,1610612745,HOU,Houston,7-7,25,22,29,31,0,0,0,0,0,0,0,0,0,0,107,0.402,0.8079999999999999,0.34,20,41,5,47,60,107
426,2018-11-15T00:00:00,2,0021800214,1610612737,ATL,Atlanta,3-12,23,34,16,20,0,0,0,0,0,0,0,0,0,0,93,0.348,0.741,0.214,20,43,19,57,36,93
427,2018-11-15T00:00:00,2,0021800214,1610612743,DEN,Denver,10-5,35,38,36,29,0,0,0,0,0,0,0,0,0,0,138,0.564,0.76,0.419,34,56,15,73,65,138
428,2018-11-15T00:00:00,3,0021800215,1610612759,SAS,San Antonio,7-7,28,32,24,27,0,0,0,0,0,0,0,0,0,0,111,0.402,0.8,0.31,19,45,5,60,51,111
429,2018-11-15T00:00:00,3,0021800215,1610612746,LAC,LA,9-5,29,32,30,25,0,0,0,0,0,0,0,0,0,0,116,0.47100000000000003,0.8,0.348,23,50,12,61,55,116
430,2018-11-16T00:00:00,1,0021800216,1610612761,TOR,Toronto,12-4,27,25,30,25,9,0,0,0,0,0,0,0,0,0,116,0.433,0.828,0.276,20,43,13,52,64,107
431,2018-11-16T00:00:00,1,0021800216,1610612738,BOS,Boston,9-6,30,24,24,29,16,0,0,0,0,0,0,0,0,0,123,0.528,0.833,0.34600000000000003,25,46,18,54,69,107
432,2018-11-16T00:00:00,2,0021800217,1610612748,MIA,Miami,6-9,27,16,24,24,0,0,0,0,0,0,0,0,0,0,91,0.376,0.7,0.389,21,51,16,43,48,91
433,2018-11-16T00:00:00,2,0021800217,1610612754,IND,Indiana,9-6,18,32,22,27,0,0,0,0,0,0,0,0,0,0,99,0.444,0.867,0.519,22,47,19,50,49,99
434,2018-11-16T00:00:00,3,0021800218,1610612762,UTA,Utah,7-8,24,28,32,23,0,0,0,0,0,0,0,0,0,0,107,0.466,0.568,0.182,15,39,13,52,55,107
435,2018-11-16T00:00:00,3,0021800218,1610612755,PHI,Philadelphia,10-7,38,16,32,27,0,0,0,0,0,0,0,0,0,0,113,0.506,0.625,0.478,25,41,17,54,59,113
436,2018-11-16T00:00:00,4,0021800219,1610612751,BKN,Brooklyn,7-9,26,30,35,24,0,0,0,0,0,0,0,0,0,0,115,0.42200000000000004,0.789,0.273,19,47,11,56,59,115
437,2018-11-16T00:00:00,4,0021800219,1610612764,WAS,Washington,5-10,30,24,25,25,0,0,0,0,0,0,0,0,0,0,104,0.425,0.794,0.16699999999999998,18,47,13,54,50,104
438,2018-11-16T00:00:00,5,0021800220,1610612758,SAC,Sacramento,8-7,28,23,27,26,0,0,0,0,0,0,0,0,0,0,104,0.46299999999999997,0.75,0.364,23,42,21,51,53,104
439,2018-11-16T00:00:00,5,0021800220,1610612763,MEM,Memphis,9-5,29,33,25,25,0,0,0,0,0,0,0,0,0,0,112,0.506,0.625,0.44,24,40,13,62,50,112
440,2018-11-16T00:00:00,6,0021800221,1610612757,POR,Portland,10-5,21,22,24,29,0,0,0,0,0,0,0,0,0,0,96,0.42,0.7,0.276,16,48,18,43,53,96
441,2018-11-16T00:00:00,6,0021800221,1610612750,MIN,Minnesota,7-9,29,26,28,29,0,0,0,0,0,0,0,0,0,0,112,0.5,0.727,0.429,28,43,12,55,57,112
442,2018-11-16T00:00:00,7,0021800222,1610612752,NYK,New York,4-12,32,32,32,28,0,0,0,0,0,0,0,0,0,0,124,0.49,0.708,0.324,15,44,13,64,60,124
443,2018-11-16T00:00:00,7,0021800222,1610612740,NOP,New Orleans,8-7,16,38,34,41,0,0,0,0,0,0,0,0,0,0,129,0.485,0.7190000000000001,0.294,27,54,15,54,75,129
444,2018-11-16T00:00:00,8,0021800223,1610612741,CHI,Chicago,4-12,40,23,17,24,0,0,0,0,0,0,0,0,0,0,104,0.436,0.6920000000000001,0.39399999999999996,22,36,12,63,41,104
445,2018-11-16T00:00:00,8,0021800223,1610612749,MIL,Milwaukee,11-4,27,18,46,32,0,0,0,0,0,0,0,0,0,0,123,0.505,0.647,0.419,28,55,16,45,78,123
446,2018-11-17T00:00:00,1,0021800224,1610612746,LAC,LA,10-5,32,28,30,37,0,0,0,0,0,0,0,0,0,0,127,0.505,0.833,0.478,23,38,8,60,67,127
447,2018-11-17T00:00:00,1,0021800224,1610612751,BKN,Brooklyn,7-10,37,30,30,22,0,0,0,0,0,0,0,0,0,0,119,0.455,0.765,0.46399999999999997,25,47,11,67,52,119
448,2018-11-17T00:00:00,2,0021800225,1610612755,PHI,Philadelphia,11-7,42,21,19,28,12,0,0,0,0,0,0,0,0,0,122,0.419,0.868,0.314,23,53,19,63,59,110
449,2018-11-17T00:00:00,2,0021800225,1610612766,CHA,Charlotte,7-8,30,26,30,24,9,0,0,0,0,0,0,0,0,0,119,0.424,0.9259999999999999,0.32299999999999995,23,49,17,56,63,110
450,2018-11-17T00:00:00,3,0021800226,1610612737,ATL,Atlanta,3-13,24,32,16,17,0,0,0,0,0,0,0,0,0,0,89,0.35600000000000004,0.7040000000000001,0.276,20,41,18,56,33,89
451,2018-11-17T00:00:00,3,0021800226,1610612754,IND,Indiana,10-6,25,22,26,24,0,0,0,0,0,0,0,0,0,0,97,0.402,0.7140000000000001,0.4,25,53,22,47,50,97
452,2018-11-17T00:00:00,4,0021800227,1610612747,LAL,Los Angeles,8-7,31,22,28,36,0,0,0,0,0,0,0,0,0,0,117,0.478,0.84,0.33299999999999996,22,41,14,53,64,117
453,2018-11-17T00:00:00,4,0021800227,1610612753,ORL,Orlando,8-8,25,37,38,30,0,0,0,0,0,0,0,0,0,0,130,0.5379999999999999,0.826,0.344,28,41,13,62,68,130
454,2018-11-17T00:00:00,5,0021800228,1610612743,DEN,Denver,10-6,35,32,21,27,0,0,0,0,0,0,0,0,0,0,115,0.484,0.615,0.385,30,43,13,67,48,115
455,2018-11-17T00:00:00,5,0021800228,1610612740,NOP,New Orleans,9-7,37,33,28,27,0,0,0,0,0,0,0,0,0,0,125,0.483,0.912,0.4,29,46,11,70,55,125
456,2018-11-17T00:00:00,6,0021800229,1610612762,UTA,Utah,8-8,29,21,27,21,0,0,0,0,0,0,0,0,0,0,98,0.449,0.63,0.289,23,46,14,50,48,98
